,Unnamed: 0,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
1317,1317,89514099999,2015-07-23,-70.7666666,11.75,-999.9,"MAITRI, AY",9.9,4,9999.9,0,969.9,4,999.9,0,0.8,4,21.2,4,28.0,999.9,14.9, ,3.7, ,0.0,I,999.9,0
1318,1318,89514099999,2015-07-29,-70.7666666,11.75,-999.9,"MAITRI, AY",8.8,4,9999.9,0,964.5,4,999.9,0,0.6,4,22.7,4,28.0,999.9,15.8,*,-9.0, ,0.0,I,999.9,0
1319,1319,89514099999,2015-07-30,-70.7666666,11.75,-999.9,"MAITRI, AY",10.3,4,9999.9,0,969.1,4,999.9,0,0.8,4,26.0,4,38.1,999.9,16.2, ,1.2, ,0.0,I,999.9,0
1320,1320,89514099999,2015-07-31,-70.7666666,11.75,-999.9,"MAITRI, AY",8.7,4,9999.9,0,977.5,4,999.9,0,0.9,4,21.5,4,32.1,999.9,14.2, ,6.6, ,0.0,I,999.9,0
1321,1321,89514099999,2015-08-01,-70.7666666,11.75,-999.9,"MAITRI, AY",7.7,4,9999.9,0,972.0,4,999.9,0,0.9,4,21.0,4,25.1,999.9,12.2, ,5.4, ,0.0,I,999.9,0
1322,1322,89514099999,2015-08-02,-70.7666666,11.75,-999.9,"MAITRI, AY",8.7,4,9999.9,0,973.2,4,999.9,0,0.8,4,19.5,4,28.9,999.9,13.5,*,1.9, ,0.0,I,999.9,0
1323,1323,89514099999,2015-08-03,-70.7666666,11.75,-999.9,"MAITRI, AY",6.8,4,9999.9,0,978.7,4,999.9,0,0.8,4,4.2,4,8.0,999.9,17.2, ,0.1,*,0.0,I,999.9,0
1324,1324,89514099999,2015-08-04,-70.7666666,11.75,-999.9,"MAITRI, AY",-4.9,4,9999.9,0,990.8,4,999.9,0,1.1,4,3.9,4,8.0,999.9,12.7, ,-8.9,*,0.0,I,999.9,0
1325,1325,89514099999,2015-08-05,-70.7666666,11.75,-999.9,"MAITRI, AY",-12.9,4,9999.9,0,997.3,4,999.9,0,1.1,4,5.0,4,8.9,999.9,1.8, ,-17.1, ,0.0,I,999.9,0
1326,1326,89514099999,2015-08-07,-70.7666666,11.75,-999.9,"MAITRI, AY",-19.7,4,9999.9,0,989.4,4,999.9,0,1.2,4,2.7,4,6.0,999.9,-0.0, ,-22.9, ,0.0,I,999.9,0
1327,1327,89514099999,2015-08-08,-70.7666666,11.75,-999.9,"MAITRI, AY",-13.5,4,9999.9,0,980.1,4,999.9,0,1.2,4,2.9,4,2.9,999.9,1.2, ,-22.9, ,0.0,I,999.9,0
1328,1328,89514099999,2015-08-09,-70.7666666,11.75,-999.9,"MAITRI, AY",-5.7,4,9999.9,0,981.7,4,999.9,0,1.2,4,15.0,4,22.0,999.9,-0.4,*,-17.9, ,0.0,I,999.9,0
1329,1329,89514099999,2015-08-11,-70.7666666,11.75,-999.9,"MAITRI, AY",-0.6,4,9999.9,0,972.9,4,999.9,0,0.9,4,15.2,4,22.0,999.9,1.0, ,-1.7, ,0.0,I,999.9,0
1330,1330,89514099999,2015-08-12,-70.7666666,11.75,-999.9,"MAITRI, AY",4.8,4,9999.9,0,974.2,4,999.9,0,0.8,4,21.0,4,24.1,999.9,8.4,*,-1.7, ,0.0,I,999.9,0
1331,1331,89514099999,2015-08-13,-70.7666666,11.75,-999.9,"MAITRI, AY",2.5,4,9999.9,0,972.2,4,999.9,0,0.8,4,18.7,4,28.9,999.9,9.7, ,-1.8, ,0.0,I,999.9,0
1332,1332,89514099999,2015-08-17,-70.7666666,11.75,-999.9,"MAITRI, AY",-0.0,4,9999.9,0,972.4,4,999.9,0,2.2,4,9.8,4,18.1,999.9,1.8,*,-3.5, ,0.0,I,999.9,0
1333,1333,89514099999,2015-08-18,-70.7666666,11.75,-999.9,"MAITRI, AY",3.6,4,9999.9,0,971.9,4,999.9,0,0.9,4,19.3,4,21.0,999.9,4.6,*,-2.6, ,0.0,I,999.9,0
1334,1334,89514099999,2015-08-19,-70.7666666,11.75,-999.9,"MAITRI, AY",9.5,4,9999.9,0,965.5,4,999.9,0,0.8,4,21.0,4,28.9,999.9,12.2,*,2.3, ,0.0,I,999.9,0
1335,1335,89514099999,2015-08-20,-70.7666666,11.75,-999.9,"MAITRI, AY",13.8,4,9999.9,0,961.5,4,999.9,0,0.8,4,30.5,4,35.9,999.9,14.9, ,12.0,*,0.0,I,999.9,0
1336,1336,89514099999,2015-08-23,-70.7666666,11.75,-999.9,"MAITRI, AY",-7.2,4,9999.9,0,972.8,4,999.9,0,2.0,4,7.7,4,14.0,999.9,5.7, ,-14.1,*,0.0,I,999.9,0
1337,1337,89514099999,2015-08-24,-70.7666666,11.75,-999.9,"MAITRI, AY",-8.6,4,9999.9,0,974.0,4,999.9,0,2.2,4,8.3,4,11.1,999.9,-2.6, ,-15.7, ,0.0,I,999.9,0
1338,1338,89514099999,2015-08-25,-70.7666666,11.75,-999.9,"MAITRI, AY",-7.6,4,9999.9,0,980.8,4,999.9,0,2.3,4,2.7,4,5.1,999.9,-0.9, ,-14.6, ,0.0,I,999.9,0
1339,1339,89514099999,2015-08-27,-70.7666666,11.75,-999.9,"MAITRI, AY",-17.4,4,9999.9,0,982.1,4,999.9,0,0.6,4,9.7,4,15.9,999.9,-12.3, ,-29.6, ,99.99, ,999.9,1000
1340,1340,89514099999,2015-08-28,-70.7666666,11.75,-999.9,"MAITRI, AY",-12.4,4,9999.9,0,977.0,4,999.9,0,2.3,4,15.0,4,21.0,999.9,-9.8, ,-25.1, ,0.0,I,999.9,0
1341,1341,89514099999,2015-08-29,-70.7666666,11.75,-999.9,"MAITRI, AY",-14.1,4,9999.9,0,967.2,4,999.9,0,2.3,4,8.7,4,28.9,999.9,-4.2,*,-21.8, ,99.99, ,999.9,1000
1342,1342,89514099999,2015-08-30,-70.7666666,11.75,-999.9,"MAITRI, AY",-12.6,4,9999.9,0,973.7,4,999.9,0,2.3,4,10.0,4,22.0,999.9,-0.9, ,-21.8, ,0.0,I,999.9,0
1343,1343,89514099999,2015-08-31,-70.7666666,11.75,-999.9,"MAITRI, AY",-19.4,4,9999.9,0,966.6,4,999.9,0,3.6,4,6.2,4,8.9,999.9,-8.7, ,-24.2, ,0.0,I,999.9,0
1344,1344,89514099999,2015-09-01,-70.7666666,11.75,-999.9,"MAITRI, AY",-23.1,4,9999.9,0,973.6,4,999.9,0,2.3,4,4.8,4,7.0,999.9,-16.1, ,-27.9, ,0.0,I,999.9,0
1345,1345,89514099999,2015-09-02,-70.7666666,11.75,-999.9,"MAITRI, AY",-17.2,4,9999.9,0,990.5,4,999.9,0,2.3,4,3.2,4,4.1,999.9,-9.9, ,-27.9, ,0.0,I,999.9,0
1346,1346,89514099999,2015-09-04,-70.7666666,11.75,-999.9,"MAITRI, AY",-3.5,4,9999.9,0,983.0,4,999.9,0,4.2,4,12.5,4,17.1,999.9,4.3, ,-21.3, ,0.0,I,999.9,0
1347,1347,89514099999,2015-09-05,-70.7666666,11.75,-999.9,"MAITRI, AY",-5.4,4,9999.9,0,976.8,4,999.9,0,3.7,4,22.2,4,26.0,999.9,3.0, ,-12.6, ,0.0,I,999.9,0
1348,1348,89514099999,2015-09-06,-70.7666666,11.75,-999.9,"MAITRI, AY",-3.0,4,9999.9,0,973.5,4,999.9,0,3.9,4,22.0,4,24.1,999.9,-0.8, ,-8.0, ,0.0,I,999.9,0
1349,1349,89514099999,2015-09-07,-70.7666666,11.75,-999.9,"MAITRI, AY",1.5,4,9999.9,0,973.4,4,999.9,0,3.9,4,14.2,4,22.0,999.9,4.8, ,-5.3, ,0.0,I,999.9,0
1350,1350,89514099999,2015-09-09,-70.7666666,11.75,-999.9,"MAITRI, AY",-1.0,4,9999.9,0,978.2,4,999.9,0,6.5,4,3.7,4,6.0,999.9,10.4, ,-6.3,*,99.99, ,999.9,1000
1351,1351,89514099999,2015-09-13,-70.7666666,11.75,-999.9,"MAITRI, AY",-24.8,4,9999.9,0,952.2,4,999.9,0,4.2,4,10.0,4,14.0,999.9,-7.2, ,-31.5, ,0.0,I,999.9,0
1352,1352,89514099999,2015-09-14,-70.7666666,11.75,-999.9,"MAITRI, AY",-16.9,4,9999.9,0,972.2,4,999.9,0,4.0,4,12.0,4,20.0,999.9,-6.7, ,-31.5, ,0.0,I,999.9,0
1353,1353,89514099999,2015-09-15,-70.7666666,11.75,-999.9,"MAITRI, AY",-18.3,4,9999.9,0,984.0,4,999.9,0,4.5,4,6.3,4,12.0,999.9,-6.7, ,-27.0, ,0.0,I,999.9,0
1354,1354,89514099999,2015-09-16,-70.7666666,11.75,-999.9,"MAITRI, AY",-11.7,4,9999.9,0,986.7,4,999.9,0,4.5,4,7.5,4,14.0,999.9,-3.6, ,-27.0, ,0.0,I,999.9,0
1355,1355,89514099999,2015-09-18,-70.7666666,11.75,-999.9,"MAITRI, AY",-9.7,4,9999.9,0,979.3,4,999.9,0,7.0,4,5.2,4,7.0,999.9,3.2, ,-14.1, ,0.0,I,999.9,0
1356,1356,89514099999,2015-09-20,-70.7666666,11.75,-999.9,"MAITRI, AY",-11.0,4,9999.9,0,987.2,4,999.9,0,7.0,4,12.8,4,17.1,999.9,-2.9, ,-20.2, ,0.0,I,999.9,0
1357,1357,89514099999,2015-09-21,-70.7666666,11.75,-999.9,"MAITRI, AY",-5.7,4,9999.9,0,985.0,4,999.9,0,7.0,4,16.9,4,22.9,999.9,-0.6, ,-17.0, ,0.0,I,999.9,0
1358,1358,89514099999,2015-09-22,-70.7666666,11.75,-999.9,"MAITRI, AY",-2.7,4,9999.9,0,984.3,4,999.9,0,7.0,4,18.8,4,25.1,999.9,1.9, ,-9.4, ,0.0,I,999.9,0
1359,1359,89514099999,2015-09-23,-70.7666666,11.75,-999.9,"MAITRI, AY",1.8,4,9999.9,0,983.9,4,999.9,0,7.0,4,13.3,4,15.9,999.9,5.5, ,-7.4, ,0.0,I,999.9,0
1361,1361,89514099999,2015-10-07,-70.7666666,11.75,-999.9,"MAITRI, AY",22.1,4,9999.9,0,987.9,4,999.9,0,5.0,4,22.5,4,28.9,999.9,27.0, ,11.1, ,0.0,I,999.9,0
1362,1362,89514099999,2015-10-08,-70.7666666,11.75,-999.9,"MAITRI, AY",20.3,4,9999.9,0,988.9,4,999.9,0,7.0,4,13.7,4,17.1,999.9,27.0, ,15.1, ,0.0,I,999.9,0
1363,1363,89514099999,2015-10-09,-70.7666666,11.75,-999.9,"MAITRI, AY",18.8,4,9999.9,0,988.8,4,999.9,0,7.0,4,12.5,4,24.1,999.9,22.8, ,16.9, ,0.0,I,999.9,0
1364,1364,89514099999,2015-10-10,-70.7666666,11.75,-999.9,"MAITRI, AY",7.4,4,9999.9,0,991.4,4,999.9,0,7.0,4,16.9,4,22.0,999.9,23.2, ,2.8,*,0.0,I,999.9,0
1365,1365,89514099999,2015-10-11,-70.7666666,11.75,-999.9,"MAITRI, AY",6.3,4,9999.9,0,986.8,4,999.9,0,7.0,4,14.2,4,22.0,999.9,12.6, ,-0.2, ,0.0,I,999.9,0
1366,1366,89514099999,2015-10-12,-70.7666666,11.75,-999.9,"MAITRI, AY",9.7,4,9999.9,0,978.6,4,999.9,0,5.4,4,25.3,4,27.0,999.9,14.2, ,2.3, ,0.0,I,999.9,0
1367,1367,89514099999,2015-10-14,-70.7666666,11.75,-999.9,"MAITRI, AY",20.5,4,9999.9,0,978.9,4,999.9,0,7.0,4,9.0,4,21.0,999.9,24.6, ,10.2, ,0.0,I,999.9,0
1368,1368,89514099999,2015-10-15,-70.7666666,11.75,-999.9,"MAITRI, AY",16.2,4,9999.9,0,982.6,4,999.9,0,9.5,4,10.3,4,17.1,999.9,26.8, ,12.0, ,0.0,I,999.9,0
1369,1369,89514099999,2015-10-16,-70.7666666,11.75,-999.9,"MAITRI, AY",11.1,4,9999.9,0,986.1,4,999.9,0,4.2,4,6.8,4,13.0,999.9,24.3, ,3.4, ,0.0,I,999.9,0
1370,1370,89514099999,2015-10-17,-70.7666666,11.75,-999.9,"MAITRI, AY",14.0,4,9999.9,0,992.2,4,999.9,0,1.7,4,14.5,4,19.0,999.9,16.3, ,3.4, ,99.99, ,999.9,1000
1371,1371,89514099999,2015-10-18,-70.7666666,11.75,-999.9,"MAITRI, AY",20.8,4,9999.9,0,990.5,4,999.9,0,1.7,4,13.5,4,24.1,999.9,26.2, ,11.1, ,0.0,I,999.9,0
1372,1372,89514099999,2015-10-19,-70.7666666,11.75,-999.9,"MAITRI, AY",15.4,4,9999.9,0,993.9,4,999.9,0,7.0,4,5.2,4,11.1,999.9,27.1, ,11.7,*,0.0,I,999.9,0
1373,1373,89514099999,2015-10-20,-70.7666666,11.75,-999.9,"MAITRI, AY",15.4,4,9999.9,0,993.5,4,999.9,0,7.0,4,6.0,4,9.9,999.9,23.0, ,9.1, ,0.0,I,999.9,0
1374,1374,89514099999,2015-10-21,-70.7666666,11.75,-999.9,"MAITRI, AY",21.6,4,9999.9,0,991.4,4,999.9,0,5.4,4,12.7,4,15.9,999.9,28.6, ,10.2, ,0.0,I,999.9,0
1375,1375,89514099999,2015-10-22,-70.7666666,11.75,-999.9,"MAITRI, AY",18.8,4,9999.9,0,993.4,4,999.9,0,8.1,4,11.3,4,20.0,999.9,28.9, ,12.4, ,0.0,I,999.9,0
1376,1376,89514099999,2015-10-23,-70.7666666,11.75,-999.9,"MAITRI, AY",12.6,4,9999.9,0,993.7,4,999.9,0,7.0,4,6.3,4,11.1,999.9,26.4, ,7.2, ,0.0,I,999.9,0
1377,1377,89514099999,2015-10-26,-70.7666666,11.75,-999.9,"MAITRI, AY",12.3,4,9999.9,0,977.2,4,999.9,0,9.6,4,14.2,4,25.1,999.9,21.2, ,2.5, ,0.0,I,999.9,0
1378,1378,89514099999,2015-10-27,-70.7666666,11.75,-999.9,"MAITRI, AY",7.5,4,9999.9,0,986.0,4,999.9,0,9.6,4,11.3,4,17.1,999.9,21.2, ,3.0, ,0.0,I,999.9,0
1379,1379,89514099999,2015-10-28,-70.7666666,11.75,-999.9,"MAITRI, AY",5.3,4,9999.9,0,983.8,4,999.9,0,9.6,4,5.5,4,11.1,999.9,15.6, ,-1.8, ,0.0,I,999.9,0
1380,1380,89514099999,2015-10-29,-70.7666666,11.75,-999.9,"MAITRI, AY",4.6,4,9999.9,0,983.2,4,999.9,0,9.6,4,11.0,4,14.0,999.9,12.4, ,-3.1, ,0.0,I,999.9,0
1381,1381,89514099999,2015-10-30,-70.7666666,11.75,-999.9,"MAITRI, AY",2.6,4,9999.9,0,985.2,4,999.9,0,8.4,4,12.5,4,15.9,999.9,11.1, ,-3.5, ,0.0,I,999.9,0
1382,1382,89514099999,2015-11-03,-70.7666666,11.75,-999.9,"MAITRI, AY",7.2,4,9999.9,0,983.4,4,999.9,0,7.1,4,4.0,4,6.0,999.9,23.9, ,-0.2, ,0.0,I,999.9,0
1383,1383,89514099999,2015-11-04,-70.7666666,11.75,-999.9,"MAITRI, AY",10.8,4,9999.9,0,991.4,4,999.9,0,6.7,4,6.0,4,12.0,999.9,15.8, ,-0.2, ,99.99, ,999.9,1000
1384,1384,89514099999,2015-11-07,-70.7666666,11.75,-999.9,"MAITRI, AY",21.2,4,9999.9,0,987.7,4,999.9,0,6.7,4,6.0,4,11.1,999.9,25.7, ,13.8, ,0.0,I,999.9,0
1385,1385,89514099999,2015-11-12,-70.7666666,11.75,-999.9,"MAITRI, AY",20.1,4,9999.9,0,984.0,4,999.9,0,0.5,4,19.0,4,22.0,999.9,24.6, ,18.3, ,99.99, ,999.9,1000
1386,1386,89514099999,2015-11-13,-70.7666666,11.75,-999.9,"MAITRI, AY",22.3,4,9999.9,0,989.4,4,999.9,0,0.4,4,21.0,4,24.1,999.9,23.5,*,18.3, ,99.99, ,999.9,1000
1387,1387,89514099999,2015-11-15,-70.7666666,11.75,-999.9,"MAITRI, AY",21.4,4,9999.9,0,987.4,4,999.9,0,1.9,4,17.7,4,22.9,999.9,26.6, ,20.3, ,0.0,I,999.9,0
1388,1388,89514099999,2015-11-16,-70.7666666,11.75,-999.9,"MAITRI, AY",19.9,4,9999.9,0,989.8,4,999.9,0,0.6,4,27.0,4,32.1,999.9,23.5, ,17.1, ,0.0,I,999.9,0
1389,1389,89514099999,2015-11-17,-70.7666666,11.75,-999.9,"MAITRI, AY",28.8,4,9999.9,0,994.9,4,999.9,0,2.0,4,12.2,4,19.0,999.9,35.6, ,22.6, ,0.0,I,999.9,0
1390,1390,89514099999,2015-11-19,-70.7666666,11.75,-999.9,"MAITRI, AY",30.7,4,9999.9,0,981.9,4,999.9,0,12.4,4,15.0,4,27.0,999.9,39.0, ,23.7, ,0.0,I,999.9,0
1391,1391,89514099999,2015-11-20,-70.7666666,11.75,-999.9,"MAITRI, AY",29.6,4,9999.9,0,974.9,4,999.9,0,7.5,4,12.2,4,21.0,999.9,38.7, ,21.7, ,0.0,I,999.9,0
1392,1392,89514099999,2015-11-21,-70.7666666,11.75,-999.9,"MAITRI, AY",26.1,4,9999.9,0,972.6,4,999.9,0,10.9,4,11.8,4,15.9,999.9,35.6, ,18.5, ,0.0,I,999.9,0
1393,1393,89514099999,2015-11-23,-70.7666666,11.75,-999.9,"MAITRI, AY",25.2,4,9999.9,0,985.3,4,999.9,0,12.4,4,7.8,4,14.0,999.9,32.4, ,16.5, ,0.0,I,999.9,0
1394,1394,89514099999,2015-11-24,-70.7666666,11.75,-999.9,"MAITRI, AY",24.7,4,9999.9,0,982.1,4,999.9,0,12.4,4,12.2,4,17.1,999.9,33.3, ,17.2, ,0.0,I,999.9,0
1395,1395,89514099999,2015-11-25,-70.7666666,11.75,-999.9,"MAITRI, AY",24.7,4,9999.9,0,978.5,4,999.9,0,12.4,4,12.8,4,17.1,999.9,34.2, ,17.2, ,0.0,I,999.9,0
1396,1396,89514099999,2015-11-26,-70.7666666,11.75,-999.9,"MAITRI, AY",26.3,4,9999.9,0,980.6,4,999.9,0,7.5,4,15.7,4,22.0,999.9,33.6, ,17.8, ,0.0,I,999.9,0
1397,1397,89514099999,2015-11-28,-70.7666666,11.75,-999.9,"MAITRI, AY",25.4,4,9999.9,0,971.8,4,999.9,0,2.5,4,11.6,4,18.1,999.9,34.7, ,23.9,*,0.0,I,999.9,0
1398,1398,89514099999,2015-11-29,-70.7666666,11.75,-999.9,"MAITRI, AY",21.1,4,9999.9,0,976.6,4,999.9,0,1.5,4,14.3,4,18.1,999.9,32.5, ,18.3, ,99.99, ,999.9,1000
1399,1399,89514099999,2015-11-30,-70.7666666,11.75,-999.9,"MAITRI, AY",23.4,4,9999.9,0,979.8,4,999.9,0,3.9,4,7.5,4,12.0,999.9,26.6, ,18.3, ,99.99, ,999.9,1000
1400,1400,89514099999,2015-12-01,-70.7666666,11.75,-999.9,"MAITRI, AY",25.9,4,9999.9,0,983.4,4,999.9,0,12.4,4,5.2,4,8.0,999.9,35.1, ,16.9, ,0.0,I,999.9,0
1401,1401,89514099999,2015-12-02,-70.7666666,11.75,-999.9,"MAITRI, AY",24.9,4,9999.9,0,986.5,4,999.9,0,12.4,4,8.7,4,12.0,999.9,35.8, ,13.5, ,0.0,I,999.9,0
1402,1402,89514099999,2015-12-03,-70.7666666,11.75,-999.9,"MAITRI, AY",28.0,4,9999.9,0,989.7,4,999.9,0,12.4,4,9.3,4,26.0,999.9,37.8, ,13.8, ,0.0,I,999.9,0
1403,1403,89514099999,2015-12-04,-70.7666666,11.75,-999.9,"MAITRI, AY",28.8,4,9999.9,0,989.8,4,999.9,0,6.2,4,9.0,4,15.9,999.9,38.1, ,14.5, ,0.0,I,999.9,0
1404,1404,89514099999,2015-12-05,-70.7666666,11.75,-999.9,"MAITRI, AY",30.8,4,9999.9,0,990.2,4,999.9,0,12.4,4,6.8,4,13.0,999.9,37.2, ,18.1, ,0.0,I,999.9,0
1405,1405,89514099999,2015-12-06,-70.7666666,11.75,-999.9,"MAITRI, AY",33.9,4,9999.9,0,991.9,4,999.9,0,12.4,4,19.0,4,22.0,999.9,38.3, ,21.2, ,0.0,I,999.9,0
1406,1406,89514099999,2015-12-07,-70.7666666,11.75,-999.9,"MAITRI, AY",33.2,4,9999.9,0,989.4,4,999.9,0,10.9,4,20.3,4,32.1,999.9,38.8, ,28.0, ,0.0,I,999.9,0
1407,1407,89514099999,2015-12-08,-70.7666666,11.75,-999.9,"MAITRI, AY",30.5,4,9999.9,0,984.1,4,999.9,0,12.4,4,18.3,4,28.9,999.9,37.4, ,28.6, ,0.0,I,999.9,0
1408,1408,89514099999,2015-12-09,-70.7666666,11.75,-999.9,"MAITRI, AY",30.7,4,9999.9,0,983.8,4,999.9,0,12.4,4,12.5,4,19.0,999.9,35.4, ,24.6, ,0.0,I,999.9,0
1409,1409,89514099999,2015-12-10,-70.7666666,11.75,-999.9,"MAITRI, AY",29.7,4,9999.9,0,992.4,4,999.9,0,12.4,4,9.5,4,17.1,999.9,36.0, ,19.0, ,0.0,I,999.9,0
1410,1410,89514099999,2015-12-11,-70.7666666,11.75,-999.9,"MAITRI, AY",30.5,4,9999.9,0,999.9,4,999.9,0,12.4,4,4.7,4,9.9,999.9,36.0, ,19.0, ,0.0,I,999.9,0
1411,1411,89514099999,2015-12-12,-70.7666666,11.75,-999.9,"MAITRI, AY",28.2,4,9999.9,0,9999.9,0,999.9,0,12.4,4,6.5,4,9.9,999.9,36.0, ,23.4, ,0.0,I,999.9,0
1412,1412,89514099999,2015-12-13,-70.7666666,11.75,-999.9,"MAITRI, AY",29.3,4,9999.9,0,999.6,4,999.9,0,8.4,4,12.0,4,18.1,999.9,35.2, ,23.4, ,0.0,I,999.9,0
1413,1413,89514099999,2015-12-14,-70.7666666,11.75,-999.9,"MAITRI, AY",30.6,4,9999.9,0,992.6,4,999.9,0,10.9,4,9.8,4,11.1,999.9,34.5, ,25.5, ,0.0,I,999.9,0
1414,1414,89514099999,2015-12-15,-70.7666666,11.75,-999.9,"MAITRI, AY",27.5,4,9999.9,0,988.8,4,999.9,0,12.4,4,9.8,4,12.0,999.9,34.9, ,20.5, ,0.0,I,999.9,0
1415,1415,89514099999,2015-12-16,-70.7666666,11.75,-999.9,"MAITRI, AY",27.4,4,9999.9,0,986.0,4,999.9,0,10.9,4,12.3,4,18.1,999.9,33.1, ,20.5, ,0.0,I,999.9,0
1416,1416,89514099999,2015-12-19,-70.7666666,11.75,-999.9,"MAITRI, AY",30.3,4,9999.9,0,979.8,4,999.9,0,5.3,4,7.9,4,9.9,999.9,39.6,*,23.9, ,0.0,I,999.9,0
1417,1417,89514099999,2015-12-20,-70.7666666,11.75,-999.9,"MAITRI, AY",29.5,4,9999.9,0,983.3,4,999.9,0,3.1,4,7.7,4,9.9,999.9,33.4, ,23.9, ,99.99, ,999.9,1000
1418,1418,89514099999,2015-12-21,-70.7666666,11.75,-999.9,"MAITRI, AY",26.6,4,9999.9,0,987.0,4,999.9,0,3.4,4,6.3,4,13.0,999.9,33.4, ,24.1, ,0.0,I,999.9,0
1419,1419,89514099999,2015-12-22,-70.7666666,11.75,-999.9,"MAITRI, AY",28.0,4,9999.9,0,997.0,4,999.9,0,4.3,4,6.2,4,8.9,999.9,32.0, ,24.1, ,99.99, ,999.9,1000
1420,1420,89514099999,2015-12-24,-70.7666666,11.75,-999.9,"MAITRI, AY",26.7,4,9999.9,0,987.7,4,999.9,0,10.9,4,10.0,4,14.0,999.9,32.2, ,22.6, ,0.0,I,999.9,0
1421,1421,89514099999,2015-12-25,-70.7666666,11.75,-999.9,"MAITRI, AY",27.5,4,9999.9,0,991.3,4,999.9,0,5.6,4,17.2,4,21.0,999.9,32.0, ,23.0, ,0.0,I,999.9,0
1422,1422,89514099999,2015-12-26,-70.7666666,11.75,-999.9,"MAITRI, AY",29.0,4,9999.9,0,988.0,4,999.9,0,5.3,4,23.7,4,28.0,999.9,31.3, ,25.0, ,0.0,I,999.9,0
1423,1423,89514099999,2015-12-27,-70.7666666,11.75,-999.9,"MAITRI, AY",30.8,4,9999.9,0,977.5,4,999.9,0,9.3,4,25.0,4,28.9,999.9,33.6, ,26.8, ,0.0,I,999.9,0
1424,1424,89514099999,2015-12-28,-70.7666666,11.75,-999.9,"MAITRI, AY",34.0,4,9999.9,0,969.0,4,999.9,0,9.3,4,18.0,4,26.0,999.9,40.5, ,25.5, ,0.0,I,999.9,0
1425,1425,89514099999,2015-12-29,-70.7666666,11.75,-999.9,"MAITRI, AY",35.2,4,9999.9,0,976.4,4,999.9,0,1.6,4,18.5,4,22.0,999.9,40.5, ,25.5, ,99.99, ,999.9,1000
1426,1426,89514099999,2015-12-30,-70.7666666,11.75,-999.9,"MAITRI, AY",34.9,4,9999.9,0,982.3,4,999.9,0,9.3,4,10.8,4,15.9,999.9,40.8, ,31.3, ,0.0,I,999.9,0
1427,1427,89514099999,2001-08-28,-70.7666666,11.75,-999.9,"MAITRI, AY",-1.2,4,9999.9,0,993.4,4,999.9,0,4.3,4,4.0,4,9.9,999.9,16.0, ,-7.6,*,0.0,I,999.9,0
1428,1428,89514099999,2001-09-07,-70.7666666,11.75,-999.9,"MAITRI, AY",4.2,4,9999.9,0,997.4,4,999.9,0,3.4,4,1.7,4,5.1,999.9,11.1, ,-2.4,*,0.0,I,999.9,0
1429,1429,89514099999,2001-09-08,-70.7666666,11.75,-999.9,"MAITRI, AY",10.6,4,9999.9,0,986.8,4,999.9,0,4.0,4,12.2,4,29.9,999.9,17.6, ,-4.2, ,0.0,I,999.9,0
1430,1430,89514099999,2001-09-15,-70.7666666,11.75,-999.9,"MAITRI, AY",0.6,4,9999.9,0,981.0,4,999.9,0,2.5,4,23.7,4,29.9,999.9,6.4, ,-2.4, ,0.0,I,999.9,0
1431,1431,89514099999,2001-09-20,-70.7666666,11.75,-999.9,"MAITRI, AY",11.2,4,9999.9,0,973.4,4,999.9,0,2.5,4,11.0,4,18.1,999.9,22.6, ,6.1,*,0.0,I,999.9,0
1432,1432,89514099999,2001-09-21,-70.7666666,11.75,-999.9,"MAITRI, AY",2.4,4,9999.9,0,982.0,4,999.9,0,4.3,4,6.7,4,13.0,999.9,15.3, ,-2.0,*,0.0,I,999.9,0
1433,1433,89514099999,2001-09-23,-70.7666666,11.75,-999.9,"MAITRI, AY",-1.7,4,9999.9,0,974.9,4,999.9,0,5.3,4,8.7,4,15.0,999.9,2.7, ,-8.3, ,0.0,I,999.9,0
1434,1434,89514099999,2001-09-27,-70.7666666,11.75,-999.9,"MAITRI, AY",-10.0,4,9999.9,0,985.7,4,999.9,0,5.3,4,8.0,4,12.0,999.9,-2.6, ,-16.4, ,0.0,I,999.9,0
1435,1435,89514099999,2001-09-29,-70.7666666,11.75,-999.9,"MAITRI, AY",7.6,4,9999.9,0,970.5,4,999.9,0,4.0,4,18.0,4,22.9,999.9,12.2, ,-4.7, ,99.99, ,999.9,1000
1436,1436,89514099999,2001-10-04,-70.7666666,11.75,-999.9,"MAITRI, AY",6.3,4,9999.9,0,976.9,4,999.9,0,1.2,4,25.7,4,29.9,999.9,11.5, ,3.0, ,0.0,I,999.9,0
1437,1437,89514099999,2001-10-05,-70.7666666,11.75,-999.9,"MAITRI, AY",9.7,4,9999.9,0,980.2,4,999.9,0,0.1,4,35.7,4,40.0,999.9,11.8,*,6.8, ,0.0,I,999.9,0
