,Unnamed: 0,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
231,231,89524099999,1990-06-21,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-7.0,7,-15.2,7,9999.9,0,878.8,7,999.9,0,29.2,7,40.0,999.9,-4.7,*,-12.6, ,0.0,I,999.9,0
232,232,89524099999,1990-06-22,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-11.3,6,-20.6,6,9999.9,0,871.2,6,999.9,0,35.0,6,36.9,39.0,-5.8, ,-14.1,*,0.0,I,999.9,0
233,233,89524099999,1990-06-23,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-14.3,8,-23.6,8,9999.9,0,869.1,8,999.9,0,36.5,8,40.0,44.1,-12.1, ,-17.1,*,0.0,I,999.9,0
234,234,89524099999,1990-06-24,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-20.3,8,-30.0,8,9999.9,0,873.0,8,999.9,0,30.7,8,43.9,46.0,-14.1, ,-22.0,*,0.0,I,999.9,0
235,235,89524099999,1990-06-25,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-18.8,8,-28.9,8,9999.9,0,874.9,8,999.9,0,18.2,8,25.1,999.9,-11.6, ,-23.3, ,0.0,I,999.9,0
236,236,89524099999,1990-06-26,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-17.8,7,-29.9,7,9999.9,0,876.6,7,999.9,0,13.4,7,15.0,999.9,-10.8, ,-26.0, ,99.99, ,999.9,1000
237,237,89524099999,1990-06-27,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-15.5,8,-28.6,8,9999.9,0,877.4,8,999.9,0,19.0,8,25.1,999.9,-10.3,*,-23.3, ,0.0,I,999.9,0
238,238,89524099999,1990-06-28,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-6.1,8,-18.0,8,9999.9,0,879.8,8,999.9,0,23.6,8,28.9,32.1,-1.5, ,-15.5, ,0.0,I,999.9,0
239,239,89524099999,1990-06-29,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-10.1,8,-22.5,8,9999.9,0,876.9,8,999.9,0,22.0,8,27.0,40.0,-1.7, ,-13.5, ,0.0,I,999.9,0
240,240,89524099999,1990-06-30,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-11.9,8,-29.7,8,9999.9,0,875.3,8,999.9,0,27.6,8,30.9,35.0,-7.4, ,-16.8, ,0.0,I,999.9,0
241,241,89524099999,1990-07-01,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-14.7,6,-31.5,6,9999.9,0,877.1,6,999.9,0,25.0,6,28.9,32.1,-13.0, ,-16.4,*,0.0,I,999.9,0
242,242,89524099999,1990-07-02,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-3.2,8,-23.1,8,9999.9,0,867.0,8,999.9,0,34.7,8,41.0,42.9,1.2,*,-16.8, ,0.0,I,999.9,0
243,243,89524099999,1990-07-03,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",2.4,7,-3.2,7,9999.9,0,870.5,7,999.9,0,37.4,7,47.0,51.1,5.2,*,0.0, ,99.99, ,999.9,1000
244,244,89524099999,1990-07-04,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",3.5,7,-2.6,7,9999.9,0,881.7,7,999.9,0,38.8,7,47.0,999.9,5.0, ,1.4, ,0.0,I,999.9,0
245,245,89524099999,1990-07-05,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",7.6,7,3.1,7,9999.9,0,866.0,7,999.9,0,44.5,7,51.9,54.0,9.7, ,1.8, ,99.99, ,999.9,1000
246,246,89524099999,1990-07-06,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",3.7,8,-2.3,8,9999.9,0,872.9,8,999.9,0,35.5,8,40.0,44.1,9.9, ,-0.6,*,99.99, ,999.9,1000
247,247,89524099999,1990-07-07,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",6.0,8,0.5,8,9999.9,0,874.2,8,999.9,0,43.1,8,49.9,999.9,9.0, ,-0.6, ,99.99, ,999.9,1000
248,248,89524099999,1990-07-08,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",7.7,6,4.1,6,9999.9,0,875.0,6,999.9,0,37.8,6,49.9,52.1,9.5, ,3.7, ,99.99, ,999.9,1000
249,249,89524099999,1990-07-09,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",4.6,8,1.3,8,9999.9,0,876.9,8,999.9,0,34.6,8,38.9,42.0,9.0, ,3.0, ,99.99, ,999.9,1000
250,250,89524099999,1990-07-10,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",10.2,8,8.4,8,9999.9,0,869.4,8,999.9,0,45.5,8,51.9,55.0,15.3,*,4.1, ,99.99, ,999.9,1000
251,251,89524099999,1990-07-11,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",7.2,8,4.0,8,9999.9,0,876.8,8,999.9,0,23.9,8,47.0,55.9,17.6, ,-1.5,*,99.99, ,999.9,1000
252,252,89524099999,1990-07-12,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-1.0,7,-7.9,7,9999.9,0,892.5,7,999.9,0,20.7,7,28.0,999.9,4.8, ,-5.4, ,0.0,I,999.9,0
253,253,89524099999,1990-07-13,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-3.6,6,-10.8,6,9999.9,0,884.2,6,999.9,0,33.6,6,42.0,44.1,-1.3, ,-5.6,*,0.0,I,999.9,0
254,254,89524099999,1990-07-14,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",1.9,8,-2.4,8,9999.9,0,870.2,8,999.9,0,36.5,8,45.8,999.9,11.1,*,-7.2, ,99.99, ,999.9,1000
255,255,89524099999,1990-07-15,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-0.3,8,-4.8,8,9999.9,0,885.1,8,999.9,0,30.7,8,35.9,49.0,11.3, ,-9.4, ,99.99, ,999.9,1000
256,256,89524099999,1990-07-16,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",11.4,8,11.2,8,9999.9,0,879.5,8,999.9,0,37.8,8,42.9,53.0,14.0, ,1.0, ,99.99, ,999.9,1000
257,257,89524099999,1990-07-17,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",10.5,7,8.8,7,9999.9,0,874.5,7,999.9,0,31.1,7,40.0,999.9,12.7, ,8.1,*,99.99, ,999.9,1000
258,258,89524099999,1990-07-18,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",5.4,6,3.0,6,9999.9,0,875.7,6,999.9,0,39.6,6,42.9,999.9,7.7, ,3.4, ,99.99, ,999.9,1000
259,259,89524099999,1990-07-19,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",6.1,8,4.8,8,9999.9,0,877.4,8,999.9,0,37.9,8,40.0,44.1,7.7, ,3.6,*,99.99, ,999.9,1000
260,260,89524099999,1990-07-20,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-6.2,7,-12.9,7,9999.9,0,881.8,7,999.9,0,26.2,7,29.9,39.0,7.3, ,-13.5,*,0.0,I,999.9,0
261,261,89524099999,1990-07-21,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-24.2,8,-34.2,8,9999.9,0,886.1,8,999.9,0,13.1,8,19.0,999.9,-6.5, ,-31.5,*,0.0,I,999.9,0
262,262,89524099999,1990-07-22,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-30.5,8,-40.4,8,9999.9,0,881.0,8,999.9,0,9.0,8,18.1,999.9,-19.8,*,-36.6, ,0.0,I,999.9,0
263,263,89524099999,1990-07-23,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-11.0,8,-20.1,8,9999.9,0,876.9,8,999.9,0,27.3,8,35.0,36.9,-7.4, ,-36.0, ,0.0,I,999.9,0
264,264,89524099999,1990-07-24,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-7.5,8,-15.8,8,9999.9,0,873.3,8,999.9,0,31.2,8,33.0,36.9,-6.2,*,-9.4, ,0.0,I,999.9,0
265,265,89524099999,1990-07-25,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-7.4,7,-16.1,7,9999.9,0,873.0,7,999.9,0,28.2,7,30.9,33.0,-6.0, ,-8.5, ,0.0,I,999.9,0
266,266,89524099999,1990-07-26,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-14.2,8,-23.8,8,9999.9,0,869.0,8,999.9,0,13.0,8,23.9,999.9,-6.3, ,-26.0,*,0.0,I,999.9,0
267,267,89524099999,1990-07-27,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-31.4,9,-41.3,9,9999.9,0,868.7,9,31.1,4,8.0,9,11.1,999.9,-15.3, ,-33.5, ,0.0,I,999.9,0
268,268,89524099999,1990-07-28,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-27.3,9,-38.4,9,9999.9,0,873.1,8,31.1,4,13.1,8,15.9,999.9,-24.0,*,-36.0, ,0.0,I,999.9,0
269,269,89524099999,1990-07-29,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-8.2,7,-17.1,7,9999.9,0,866.0,7,999.9,0,28.1,7,44.9,47.0,0.5,*,-28.7, ,0.0,I,999.9,0
270,270,89524099999,1990-07-30,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",6.7,8,5.0,8,9999.9,0,999.9,0,999.9,0,47.8,8,54.0,999.9,9.1, ,-15.0, ,99.99, ,999.9,1000
271,271,89524099999,1990-07-31,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",0.7,8,-3.1,8,9999.9,0,853.4,6,999.9,0,26.7,8,35.0,55.9,12.2, ,-2.6,*,99.99, ,999.9,1000
272,272,89524099999,1990-08-01,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",1.1,6,-3.4,6,9999.9,0,856.1,6,999.9,0,36.5,6,42.0,45.1,6.3, ,-3.6, ,99.99, ,999.9,1000
273,273,89524099999,1990-08-02,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",0.4,7,-4.4,7,9999.9,0,868.7,7,999.9,0,25.5,7,33.0,38.1,4.1, ,-1.3,*,99.99, ,999.9,1000
274,274,89524099999,1990-08-03,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-2.6,7,-9.2,7,9999.9,0,868.1,7,999.9,0,23.1,7,28.0,999.9,0.0, ,-4.0, ,99.99, ,999.9,1000
275,275,89524099999,1990-08-04,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-12.0,7,-20.4,7,9999.9,0,858.1,7,999.9,0,27.4,7,34.0,999.9,-2.4, ,-20.9,*,0.0,I,999.9,0
276,276,89524099999,1990-08-05,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-23.2,7,-32.8,7,9999.9,0,864.9,7,999.9,0,20.4,7,35.9,39.0,-13.2, ,-26.7,*,0.0,I,999.9,0
277,277,89524099999,1990-08-06,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-26.8,7,-36.8,7,9999.9,0,865.3,7,999.9,0,12.0,7,18.1,999.9,-20.7, ,-31.9, ,0.0,I,999.9,0
278,278,89524099999,1990-08-07,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-30.2,7,-40.1,7,9999.9,0,860.8,7,999.9,0,18.7,7,27.0,999.9,-22.9,*,-38.4, ,0.0,I,999.9,0
279,279,89524099999,1990-08-08,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-12.3,8,-20.8,8,9999.9,0,867.3,8,999.9,0,31.3,8,35.0,35.9,-11.0, ,-32.8, ,0.0,I,999.9,0
280,280,89524099999,1990-08-09,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-10.8,7,-18.7,7,9999.9,0,861.5,7,999.9,0,29.6,7,34.0,999.9,-9.4, ,-11.7, ,0.0,I,999.9,0
281,281,89524099999,1990-08-10,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-17.7,8,-26.8,8,9999.9,0,852.1,6,999.9,0,27.6,8,30.9,34.0,-9.4, ,-20.9,*,0.0,I,999.9,0
282,282,89524099999,1990-08-11,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-14.9,8,-23.9,8,9999.9,0,999.9,0,999.9,0,27.6,8,35.9,38.1,-10.7,*,-22.9, ,0.0,I,999.9,0
283,283,89524099999,1990-08-12,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-19.7,8,-28.7,8,9999.9,0,866.7,8,999.9,0,29.8,8,35.9,39.0,-10.5, ,-24.0,*,0.0,I,999.9,0
284,284,89524099999,1990-08-13,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-23.9,7,-33.9,7,9999.9,0,872.0,7,999.9,0,16.3,7,35.9,40.0,-13.2, ,-33.3,*,0.0,I,999.9,0
285,285,89524099999,1990-08-14,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-25.6,7,-36.8,7,9999.9,0,869.3,7,999.9,0,10.5,7,30.9,32.1,-13.9,*,-41.4, ,0.0,I,999.9,0
286,286,89524099999,1990-08-15,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-13.5,7,-22.3,7,9999.9,0,856.0,6,999.9,0,36.5,7,40.0,41.0,-13.0, ,-26.1, ,0.0,I,999.9,0
287,287,89524099999,1990-08-16,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-11.3,8,-20.1,8,9999.9,0,856.6,8,999.9,0,32.8,8,37.9,40.0,-9.6, ,-15.7, ,0.0,I,999.9,0
288,288,89524099999,1990-08-17,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-20.4,8,-30.3,8,9999.9,0,867.7,8,999.9,0,29.5,8,34.0,36.9,-9.8, ,-22.2,*,0.0,I,999.9,0
289,289,89524099999,1990-08-18,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-32.1,8,-43.1,8,9999.9,0,866.2,8,999.9,0,12.0,8,25.1,32.1,-20.7, ,-40.9,*,0.0,I,999.9,0
290,290,89524099999,1990-08-19,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-38.0,8,-47.9,8,9999.9,0,866.0,8,999.9,0,6.5,8,11.1,999.9,-23.1, ,-43.4,*,0.0,I,999.9,0
291,291,89524099999,1990-08-20,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-18.6,8,-30.3,8,9999.9,0,862.5,8,999.9,0,22.6,8,31.9,34.0,-13.7, ,-44.1, ,0.0,I,999.9,0
292,292,89524099999,1990-08-21,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-20.9,8,-32.9,8,9999.9,0,870.4,8,999.9,0,11.8,8,19.0,999.9,-11.4, ,-29.9,*,0.0,I,999.9,0
293,293,89524099999,1990-08-22,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-19.7,8,-32.4,8,9999.9,0,861.8,8,999.9,0,16.0,8,22.9,999.9,-8.9, ,-33.9, ,0.0,I,999.9,0
294,294,89524099999,1990-08-23,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-29.4,7,-41.6,7,9999.9,0,856.5,7,999.9,0,8.7,7,14.0,999.9,-8.3, ,-39.8,*,0.0,I,999.9,0
295,295,89524099999,1990-08-24,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-42.0,7,-52.1,7,9999.9,0,864.6,7,999.9,0,10.3,7,12.0,999.9,-32.8, ,-47.0, ,0.0,I,999.9,0
296,296,89524099999,1990-08-25,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-28.9,8,-39.4,8,9999.9,0,867.3,8,999.9,0,19.9,8,34.0,35.0,-17.0,*,-46.5, ,0.0,I,999.9,0
297,297,89524099999,1990-08-26,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-13.0,8,-25.4,8,9999.9,0,866.9,8,999.9,0,30.4,8,35.9,36.9,-4.4,*,-18.8, ,0.0,I,999.9,0
298,298,89524099999,1990-08-27,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-2.8,6,-15.7,6,9999.9,0,872.4,6,999.9,0,33.3,6,44.9,46.0,-0.6, ,-12.8, ,0.0,I,999.9,0
299,299,89524099999,1990-08-28,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-7.1,6,-22.2,6,9999.9,0,878.5,6,999.9,0,27.3,6,30.9,40.0,-4.7, ,-9.9,*,0.0,I,999.9,0
300,300,89524099999,1990-08-29,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-9.1,8,-27.6,8,9999.9,0,876.3,8,999.9,0,28.1,8,33.0,35.0,-6.3, ,-10.8,*,0.0,I,999.9,0
301,301,89524099999,1990-08-30,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-17.8,7,-34.2,7,9999.9,0,878.1,7,999.9,0,15.3,7,26.0,999.9,-9.2, ,-28.3, ,0.0,I,999.9,0
302,302,89524099999,1990-08-31,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-9.0,7,-27.0,7,9999.9,0,877.3,7,999.9,0,35.4,7,43.9,45.1,-5.1, ,-20.7, ,0.0,I,999.9,0
303,303,89524099999,1990-09-01,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-21.7,8,-37.8,8,9999.9,0,877.2,8,999.9,0,9.9,8,23.9,999.9,-4.9, ,-34.8,*,0.0,I,999.9,0
304,304,89524099999,1990-09-02,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-21.5,8,-37.3,8,9999.9,0,871.0,8,999.9,0,16.9,8,31.9,34.0,-13.7, ,-38.7, ,0.0,I,999.9,0
305,305,89524099999,1990-09-03,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-34.2,8,-47.7,8,9999.9,0,867.6,8,999.9,0,9.5,8,15.0,999.9,-18.2, ,-42.9, ,0.0,I,999.9,0
306,306,89524099999,1990-09-04,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-30.0,8,-39.3,8,9999.9,0,860.3,8,999.9,0,28.1,8,41.0,45.1,-22.7, ,-49.9, ,0.0,I,999.9,0
307,307,89524099999,1990-09-05,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-34.9,8,-45.2,8,9999.9,0,857.0,8,999.9,0,8.9,8,26.0,35.0,-18.6, ,-45.0,*,0.0,I,999.9,0
308,308,89524099999,1990-09-06,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-38.5,7,-50.4,7,9999.9,0,860.2,7,999.9,0,12.7,7,25.1,999.9,-28.7,*,-50.3, ,0.0,I,999.9,0
309,309,89524099999,1990-09-07,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-26.4,8,-36.0,8,9999.9,0,856.0,7,999.9,0,26.0,8,28.0,999.9,-24.0,*,-36.4, ,0.0,I,999.9,0
310,310,89524099999,1990-09-08,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-21.2,8,-30.6,8,9999.9,0,999.9,0,999.9,0,26.9,8,29.9,32.1,-18.4,*,-26.0, ,0.0,I,999.9,0
311,311,89524099999,1990-09-09,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-15.4,8,-25.3,8,9999.9,0,855.9,8,999.9,0,27.1,8,36.9,38.1,-12.8,*,-20.4, ,0.0,I,999.9,0
312,312,89524099999,1990-09-10,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-8.9,8,-24.5,8,9999.9,0,858.3,8,999.9,0,15.3,8,26.0,32.1,-0.6, ,-19.8,*,0.0,I,999.9,0
313,313,89524099999,1990-09-11,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-12.9,7,-31.3,7,9999.9,0,865.1,7,999.9,0,22.0,7,33.0,35.9,-2.6, ,-26.5, ,0.0,I,999.9,0
314,314,89524099999,1990-09-12,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-22.7,8,-37.6,8,9999.9,0,867.2,8,999.9,0,11.1,8,13.0,999.9,-6.7, ,-29.2, ,0.0,I,999.9,0
315,315,89524099999,1990-09-13,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-21.1,8,-36.5,8,9999.9,0,868.4,8,999.9,0,10.9,8,20.0,999.9,-14.8, ,-29.7, ,0.0,I,999.9,0
316,316,89524099999,1990-09-14,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-11.4,8,-28.6,8,9999.9,0,866.4,8,999.9,0,17.5,8,25.1,999.9,-5.3, ,-23.4, ,0.0,I,999.9,0
317,317,89524099999,1990-09-15,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-22.6,8,-36.8,8,9999.9,0,999.9,0,999.9,0,15.6,8,36.9,999.9,-6.3, ,-29.9, ,0.0,I,999.9,0
318,318,89524099999,1990-09-16,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-15.1,7,-22.8,7,9999.9,0,853.9,5,999.9,0,36.9,7,43.9,46.0,-7.8,*,-28.1, ,0.0,I,999.9,0
319,319,89524099999,1990-09-17,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-15.7,7,-24.0,7,9999.9,0,863.8,7,999.9,0,20.4,7,30.9,36.9,-6.5, ,-24.0,*,99.99, ,999.9,1000
320,320,89524099999,1990-09-18,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-20.7,7,-32.4,7,9999.9,0,867.1,7,999.9,0,13.1,7,30.9,999.9,-12.1, ,-31.4, ,0.0,I,999.9,0
321,321,89524099999,1990-09-19,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-16.2,8,-24.4,8,9999.9,0,858.5,8,999.9,0,35.5,8,42.0,48.0,-12.6, ,-34.6, ,0.0,I,999.9,0
322,322,89524099999,1990-09-20,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-14.5,8,-23.6,8,9999.9,0,861.1,8,999.9,0,30.2,8,35.9,36.9,-11.9, ,-17.9, ,0.0,I,999.9,0
323,323,89524099999,1990-09-21,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-11.4,8,-21.2,8,9999.9,0,856.1,5,999.9,0,34.4,8,38.9,41.0,-8.0,*,-15.2, ,0.0,I,999.9,0
324,324,89524099999,1990-09-22,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-1.9,7,-8.6,7,9999.9,0,999.9,0,999.9,0,37.8,7,45.8,48.0,0.3,*,-12.5, ,0.0,I,999.9,0
325,325,89524099999,1990-09-23,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-7.2,8,-19.3,8,9999.9,0,860.5,8,999.9,0,36.6,8,44.9,48.0,0.7, ,-11.4,*,0.0,I,999.9,0
326,326,89524099999,1990-09-24,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-9.8,8,-26.0,8,9999.9,0,863.8,8,999.9,0,27.6,8,31.9,38.1,-5.3, ,-13.4, ,0.0,I,999.9,0
327,327,89524099999,1990-09-25,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-6.9,7,-25.8,7,9999.9,0,864.1,7,999.9,0,29.0,7,34.0,35.9,-2.2,*,-11.0, ,0.0,I,999.9,0
328,328,89524099999,1990-09-26,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-11.7,8,-28.7,8,9999.9,0,858.6,8,999.9,0,37.7,8,48.0,49.0,-1.7, ,-14.1,*,0.0,I,999.9,0
329,329,89524099999,1990-09-27,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-11.5,8,-31.0,8,9999.9,0,858.7,8,999.9,0,36.0,8,45.8,48.0,-9.4,*,-14.8, ,0.0,I,999.9,0
330,330,89524099999,1990-09-28,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-18.2,8,-32.0,8,9999.9,0,860.9,8,999.9,0,37.0,8,43.9,48.0,-9.2, ,-20.4, ,0.0,I,999.9,0
331,331,89524099999,1990-09-29,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-15.4,8,-32.3,8,9999.9,0,863.3,8,999.9,0,30.0,8,35.0,36.9,-12.3, ,-20.7, ,0.0,I,999.9,0
332,332,89524099999,1990-09-30,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-15.6,8,-33.8,8,9999.9,0,859.1,8,999.9,0,26.3,8,33.0,34.0,-11.6, ,-22.0, ,0.0,I,999.9,0
333,333,89524099999,1990-10-01,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-14.8,8,-31.1,8,9999.9,0,999.9,0,999.9,0,19.7,8,28.0,34.0,-9.2, ,-22.5, ,0.0,I,999.9,0
334,334,89524099999,1990-10-02,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-6.6,8,-22.0,8,9999.9,0,859.5,7,999.9,0,34.0,8,43.9,44.1,-2.9, ,-15.3, ,0.0,I,999.9,0
335,335,89524099999,1990-10-03,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-6.9,8,-23.0,8,9999.9,0,867.9,8,999.9,0,19.6,8,28.9,999.9,-1.3, ,-16.8, ,0.0,I,999.9,0
336,336,89524099999,1990-10-04,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-3.1,8,-18.9,8,9999.9,0,870.9,8,999.9,0,25.0,8,28.9,999.9,0.1, ,-5.1, ,0.0,I,999.9,0
337,337,89524099999,1990-10-05,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-2.7,8,-20.0,8,9999.9,0,865.8,8,999.9,0,32.2,8,36.9,999.9,0.1, ,-5.8, ,0.0,I,999.9,0
338,338,89524099999,1990-10-06,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-2.0,6,-17.5,6,9999.9,0,869.2,6,999.9,0,32.3,6,35.9,36.9,0.0, ,-3.3, ,0.0,I,999.9,0
339,339,89524099999,1990-10-07,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",-0.1,8,-16.6,8,9999.9,0,869.0,8,999.9,0,33.8,8,38.9,39.0,2.7, ,-4.0, ,0.0,I,999.9,0
340,340,89524099999,1990-10-08,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",2.0,7,-11.6,7,9999.9,0,866.9,7,999.9,0,38.5,7,42.0,999.9,4.1, ,-1.3, ,0.0,I,999.9,0
341,341,89524099999,1990-10-09,-71.533,24.133000000000006,931.0,"ASUKA JAPAN BASE, AY",3.0,8,-14.4,8,9999.9,0,868.3,8,999.9,0,27.6,8,41.0,999.9,6.6, ,-0.4,*,0.0,I,999.9,0
